,vibration
45338,731
45339,715
45340,680
45341,646
45342,648
45343,702
45344,701
45345,635
45346,619
45347,670
45348,721
45349,722
45350,672
45351,644
45352,672
45353,723
45354,724
45355,655
45356,614
45357,642
45358,671
45359,653
45360,618
45361,623
45362,658
45363,657
45364,608
45365,587
45366,619
45367,635
45368,701
45369,678
45370,662
45371,649
45372,635
45373,623
45374,630
45375,657
45376,682
45377,683
45378,667
45379,641
45380,627
45381,636
45382,648
45383,656
45384,670
45385,672
45386,656
45387,646
45388,659
45389,689
45390,709
45391,710
45392,693
45393,681
45394,702
45395,729
45396,690
45397,649
45398,685
45399,735
45400,738
45401,698
45402,657
45403,672
45404,710
45405,727
45406,707
45407,686
45408,702
45409,708
45410,665
45411,641
45412,662
45413,680
45414,670
45415,662
45416,666
45417,667
45418,732
45419,717
45420,718
45421,731
45422,726
45423,693
45424,668
45425,656
45426,660
45427,682
45428,691
45429,690
45430,684
45431,685
45432,706
45433,705
45434,670
45435,659
45436,665
45437,660
45438,659
45439,654
45440,653
45441,674
45442,672
45443,659
45444,661
45445,670
45446,662
45447,652
45448,681
45449,722
45450,724
45451,715
45452,706
45453,688
45454,677
45455,675
45456,667
45457,664
45458,676
45459,679
45460,656
45461,643
45462,675
45463,700
45464,683
45465,680
45466,704
45467,719
45468,664
45469,687
45470,701
45471,668
45472,630
45473,626
45474,628
45475,644
45476,683
45477,681
45478,663
45479,676
45480,682
45481,660
45482,649
45483,658
45484,664
45485,653
45486,663
45487,669
45488,663
45489,691
45490,703
45491,687
45492,690
45493,710
45494,695
45495,673
45496,671
45497,671
45498,648
45499,652
45500,697
45501,720
45502,707
45503,693
45504,688
45505,687
45506,697
45507,707
45508,691
45509,657
45510,655
45511,689
45512,688
45513,643
45514,610
45515,617
45516,618
45517,609
45518,704
45519,721
45520,738
45521,738
45522,695
45523,647
45524,635
45525,645
45526,666
45527,659
45528,631
45529,631
45530,647
45531,636
45532,625
45533,635
45534,666
45535,707
45536,722
45537,688
45538,654
45539,655
45540,662
45541,660
45542,662
45543,667
45544,662
45545,661
45546,692
45547,709
45548,679
45549,663
45550,698
45551,724
45552,724
45553,707
45554,676
45555,648
45556,650
45557,668
45558,679
45559,681
45560,676
45561,680
45562,687
45563,675
45564,673
45565,690
45566,693
45567,663
45568,648
45569,677
45570,713
45571,712
45572,672
45573,640
45574,668
45575,724
45576,738
45577,696
45578,658
45579,685
45580,721
45581,683
45582,622
45583,613
45584,654
45585,704
45586,712
45587,665
45588,630
45589,646
45590,664
45591,656
45592,639
45593,643
45594,666
45595,680
45596,694
45597,706
45598,683
45599,654
45600,674
45601,711
45602,725
45603,720
45604,694
45605,665
45606,661
45607,678
45608,693
45609,706
45610,715
45611,702
45612,682
45613,687
45614,728
45615,738
45616,695
45617,663
45618,631
45619,621
45620,627
45621,655
45622,689
45623,706
45624,685
45625,675
45626,719
45627,738
45628,738
45629,717
45630,715
45631,738
45632,738
45633,690
45634,658
45635,660
45636,677
45637,699
45638,691
45639,660
45640,664
45641,704
45642,721
45643,706
45644,681
45645,654
45646,637
45647,638
45648,632
45649,616
45650,609
45651,628
45652,677
45653,718
45654,723
45655,699
45656,676
45657,671
45658,673
45659,663
45660,657
45661,673
45662,680
45663,671
45664,665
45665,676
45666,700
45667,699
45668,735
45669,683
45670,702
45671,737
45672,738
45673,702
45674,687
45675,711
45676,722
45677,697
45678,656
45679,620
45680,615
45681,641
45682,663
45683,666
45684,651
45685,635
45686,646
45687,661
45688,654
45689,625
45690,623
45691,670
45692,706
45693,687
45694,662
45695,672
45696,695
45697,687
45698,660
45699,673
45700,714
45701,728
45702,707
45703,698
45704,711
45705,730
45706,722
45707,684
45708,641
45709,641
45710,684
45711,701
45712,676
45713,663
45714,693
45715,711
45716,682
45717,648
45718,700
45719,710
45720,678
45721,670
45722,682
45723,674
45724,681
45725,722
45726,738
45727,738
45728,738
45729,738
45730,719
45731,683
45732,667
45733,664
45734,683
45735,709
45736,681
45737,617
45738,613
45739,644
45740,634
45741,607
45742,638
45743,698
45744,714
45745,693
45746,672
45747,651
45748,627
45749,628
45750,651
45751,677
45752,701
45753,708
45754,718
45755,713
45756,701
45757,698
45758,694
45759,675
45760,680
45761,688
45762,669
45763,648
45764,657
45765,695
45766,698
45767,653
45768,717
45769,710
45770,676
45771,671
45772,692
45773,709
45774,710
45775,681
45776,663
45777,666
45778,658
45779,640
45780,643
45781,672
45782,704
45783,704
45784,651
45785,584
45786,573
45787,573
45788,556
45789,581
45790,651
45791,707
45792,716
45793,697
45794,691
45795,687
45796,676
45797,686
45798,731
45799,738
45800,738
45801,735
45802,638
45803,628
45804,656
45805,636
45806,597
45807,619
45808,697
45809,738
45810,725
45811,688
45812,665
45813,659
45814,657
45815,633
45816,594
45817,597
45818,710
45819,730
45820,712
45821,673
45822,664
45823,674
45824,687
45825,703
45826,701
45827,667
45828,659
45829,690
45830,699
45831,667
45832,648
45833,663
45834,663
45835,632
45836,616
45837,609
45838,596
45839,620
45840,659
45841,648
45842,626
45843,639
45844,677
45845,674
45846,621
45847,606
45848,670
45849,737
45850,738
45851,697
45852,666
45853,698
45854,738
45855,729
45856,680
45857,679
45858,731
45859,738
45860,729
45861,680
45862,656
45863,647
45864,630
45865,622
45866,624
45867,627
45868,682
45869,642
45870,618
45871,624
45872,648
45873,667
45874,655
45875,641
45876,660
45877,686
45878,680
45879,667
45880,658
45881,668
45882,697
45883,733
45884,731
45885,693
45886,680
45887,693
45888,682
45889,652
45890,621
45891,619
45892,680
45893,730
45894,700
45895,673
45896,695
45897,730
45898,719
45899,673
45900,649
45901,662
45902,693
45903,712
45904,674
45905,618
45906,626
45907,664
45908,648
45909,604
45910,578
45911,595
45912,640
45913,655
45914,630
45915,626
45916,651
45917,703
45918,668
45919,671
45920,646
45921,614
45922,605
45923,641
45924,684
45925,668
45926,638
45927,647
45928,668
45929,679
45930,670
45931,649
45932,657
45933,693
45934,718
45935,703
45936,673
45937,665
45938,683
45939,681
45940,667
45941,664
45942,679
45943,712
45944,716
45945,693
45946,684
45947,679
45948,665
45949,650
45950,648
45951,659
45952,672
45953,704
45954,726
45955,703
45956,680
45957,687
45958,696
45959,677
45960,665
45961,671
45962,669
45963,658
45964,652
45965,634
45966,611
45967,608
45968,738
45969,738
45970,712
45971,701
45972,717
45973,709
45974,656
45975,610
45976,644
45977,718
45978,723
45979,672
45980,651
45981,671
45982,685
45983,651
45984,602
45985,594
45986,620
45987,632
45988,645
45989,682
45990,699
45991,684
45992,672
45993,698
45994,735
45995,715
45996,655
45997,665
45998,716
45999,707
46000,678
46001,683
46002,717
46003,738
46004,722
46005,635
46006,628
46007,713
46008,733
46009,677
46010,649
46011,689
46012,737
46013,708
46014,625
46015,593
46016,653
46017,725
46018,680
46019,682
46020,661
46021,658
46022,676
46023,689
46024,703
46025,719
46026,704
46027,668
46028,667
46029,707
46030,704
46031,656
46032,654
46033,703
46034,729
46035,698
46036,654
46037,653
46038,676
46039,684
46040,678
46041,694
46042,720
46043,717
46044,694
46045,694
46046,700
46047,679
46048,654
46049,650
46050,649
46051,639
46052,616
46053,606
46054,630
46055,647
46056,645
46057,622
46058,607
46059,626
46060,637
46061,615
46062,619
46063,665
46064,697
46065,693
46066,688
46067,692
46068,645
46069,663
46070,678
46071,679
46072,681
46073,672
46074,678
46075,705
46076,706
46077,687
46078,693
46079,719
46080,733
46081,726
46082,721
46083,718
46084,697
46085,661
46086,619
46087,607
46088,625
46089,646
46090,663
46091,686
46092,700
46093,692
46094,682
46095,695
46096,708
46097,701
46098,677
46099,644
46100,635
46101,674
46102,704
46103,679
46104,644
46105,661
46106,701
46107,694
46108,652
46109,644
46110,670
46111,699
46112,706
46113,708
46114,718
46115,706
46116,672
46117,646
46118,662
46119,651
46120,641
46121,637
46122,647
46123,643
46124,619
46125,627
46126,656
46127,665
46128,668
46129,669
46130,677
46131,701
46132,714
46133,724
46134,736
46135,735
46136,720
46137,692
46138,686
46139,708
46140,705
46141,693
46142,707
46143,707
46144,676
46145,642
46146,637
46147,657
46148,673
46149,660
46150,647
46151,640
46152,644
46153,658
46154,665
46155,657
46156,648
46157,650
46158,666
46159,681
46160,680
46161,649
46162,630
46163,661
46164,723
46165,738
46166,702
46167,685
46168,738
46169,738
46170,709
46171,689
46172,682
46173,677
46174,672
46175,643
46176,609
46177,605
46178,628
46179,652
46180,646
46181,647
46182,670
46183,690
46184,683
46185,664
46186,662
46187,675
46188,685
46189,681
46190,668
46191,676
46192,694
46193,688
46194,680
46195,697
46196,714
46197,703
46198,681
46199,674
46200,673
46201,669
46202,678
46203,698
46204,701
46205,699
46206,708
46207,709
46208,694
46209,679
46210,669
46211,658
46212,651
46213,656
46214,649
46215,632
46216,618
46217,619
46218,617
46219,657
46220,674
46221,632
46222,612
46223,656
46224,712
46225,738
46226,738
46227,732
46228,738
46229,738
46230,705
46231,685
46232,678
46233,684
46234,707
46235,711
46236,678
46237,652
46238,674
46239,717
46240,717
46241,685
46242,696
46243,720
46244,693
46245,628
46246,580
46247,588
46248,610
46249,612
46250,611
46251,625
46252,637
46253,626
46254,628
46255,664
46256,694
46257,681
46258,671
46259,682
46260,705
46261,697
46262,668
46263,694
46264,738
46265,738
46266,738
46267,675
46268,660
46269,678
46270,668
46271,646
46272,643
46273,646
46274,649
46275,667
46276,687
46277,673
46278,644
46279,633
46280,628
46281,607
46282,574
46283,582
46284,666
46285,738
46286,738
46287,686
46288,661
46289,695
46290,706
46291,679
46292,677
46293,706
46294,724
46295,698
46296,658
46297,654
46298,684
46299,695
46300,684
46301,699
46302,728
46303,738
46304,738
46305,715
46306,676
46307,613
46308,551
46309,556
46310,609
46311,641
46312,659
46313,703
46314,733
46315,699
46316,653
46317,670
46318,645
46319,633
46320,702
46321,738
46322,695
46323,626
46324,637
46325,698
46326,709
46327,680
46328,675
46329,710
46330,738
46331,721
46332,681
46333,654
46334,646
46335,639
46336,628
46337,642
46338,668
46339,670
46340,683
46341,721
46342,723
46343,670
46344,637
46345,650
46346,646
46347,588
46348,553
46349,609
46350,714
46351,738
46352,652
46353,575
46354,612
46355,658
46356,644
46357,654
46358,722
46359,738
46360,738
46361,738
46362,738
46363,738
46364,692
46365,657
46366,680
46367,717
46368,700
46369,708
46370,641
46371,602
46372,652
46373,724
46374,738
46375,691
46376,655
46377,687
46378,737
46379,738
46380,699
46381,681
46382,689
46383,697
46384,682
46385,657
46386,635
46387,618
46388,630
46389,669
46390,679
46391,650
46392,631
46393,624
46394,627
46395,638
46396,635
46397,631
46398,653
46399,691
46400,700
46401,676
46402,673
46403,727
46404,738
46405,738
46406,735
46407,703
46408,696
46409,693
46410,693
46411,682
46412,670
46413,693
46414,730
46415,715
46416,654
46417,628
46418,640
46419,668
46420,701
46421,724
46422,730
46423,712
46424,692
46425,680
46426,660
46427,634
46428,631
46429,658
46430,694
46431,721
46432,714
46433,694
46434,691
46435,699
46436,673
46437,634
46438,656
46439,718
46440,726
46441,674
46442,652
46443,684
46444,673
46445,640
46446,622
46447,607
46448,615
46449,607
46450,575
46451,600
46452,645
46453,654
46454,624
46455,609
46456,648
46457,688
46458,679
46459,690
46460,729
46461,738
46462,737
46463,735
46464,738
46465,738
46466,708
46467,709
46468,634
46469,693
46470,696
46471,649
46472,641
46473,673
46474,684
46475,654
46476,632
46477,667
46478,712
46479,710
46480,686
46481,684
46482,701
46483,709
46484,709
46485,728
46486,738
46487,738
46488,695
46489,667
46490,679
46491,696
46492,680
46493,667
46494,684
46495,712
46496,690
46497,654
46498,666
46499,693
46500,669
46501,627
46502,640
46503,682
46504,670
46505,605
46506,579
46507,617
46508,661
46509,651
46510,610
46511,626
46512,675
46513,672
46514,632
46515,626
46516,675
46517,720
46518,678
46519,693
46520,692
46521,696
46522,704
46523,694
46524,666
46525,629
46526,623
46527,653
46528,667
46529,640
46530,625
46531,653
46532,697
46533,703
46534,695
46535,712
46536,711
46537,688
46538,685
46539,710
46540,732
46541,724
46542,693
46543,674
46544,672
46545,659
46546,642
46547,645
46548,668
46549,690
46550,701
46551,710
46552,724
46553,724
46554,694
46555,654
46556,653
46557,683
46558,684
46559,638
46560,616
46561,655
46562,668
46563,618
46564,577
46565,607
46566,654
46567,653
46568,661
46569,670
46570,656
46571,652
46572,668
46573,694
46574,695
46575,652
46576,639
46577,687
46578,737
46579,738
46580,700
46581,693
46582,710
46583,710
46584,692
46585,683
46586,675
46587,691
46588,719
46589,711
46590,683
46591,681
46592,684
46593,669
46594,641
46595,623
46596,647
46597,675
46598,653
46599,613
46600,602
46601,617
46602,620
46603,608
46604,624
46605,670
46606,712
46607,738
46608,732
46609,711
46610,733
46611,738
46612,726
46613,688
46614,696
46615,707
46616,687
46617,660
46618,715
46619,738
46620,738
46621,717
46622,697
46623,672
46624,622
46625,592
46626,607
46627,635
46628,630
46629,619
46630,650
46631,686
46632,683
46633,666
46634,661
46635,685
46636,698
46637,669
46638,638
46639,646
46640,677
46641,689
46642,676
46643,681
46644,698
46645,696
46646,680
46647,695
46648,726
46649,722
46650,697
46651,703
46652,724
46653,713
46654,665
46655,623
46656,633
46657,683
46658,719
46659,719
46660,709
46661,721
46662,738
46663,706
46664,653
46665,627
46666,609
46667,603
46668,732
46669,708
46670,681
46671,668
46672,661
46673,674
46674,692
46675,696
46676,680
46677,655
46678,652
46679,662
46680,642
46681,610
46682,610
46683,636
46684,642
46685,610
46686,598
46687,632
46688,663
46689,637
46690,632
46691,694
46692,731
46693,714
46694,682
46695,678
46696,710
46697,734
46698,726
46699,727
46700,726
46701,717
46702,701
46703,675
46704,655
46705,647
46706,644
46707,659
46708,687
46709,658
46710,604
46711,610
46712,685
46713,732
46714,707
46715,672
46716,661
46717,650
46718,738
46719,693
46720,640
46721,637
46722,645
46723,637
46724,623
46725,625
46726,660
46727,682
46728,663
46729,650
46730,673
46731,715
46732,709
46733,653
46734,641
46735,691
46736,721
46737,704
46738,691
46739,708
46740,698
46741,650
46742,668
46743,721
46744,706
46745,648
46746,613
46747,641
46748,684
46749,684
46750,644
46751,639
46752,690
46753,717
46754,678
46755,652
46756,678
46757,703
46758,698
46759,658
46760,626
46761,608
46762,586
46763,587
46764,608
46765,628
46766,655
46767,682
46768,709
46769,665
46770,656
46771,697
46772,703
46773,660
46774,627
46775,641
46776,660
46777,648
46778,628
46779,633
46780,645
46781,666
46782,661
46783,615
46784,598
46785,622
46786,642
46787,649
46788,672
46789,704
46790,735
46791,738
46792,738
46793,730
46794,678
46795,670
46796,697
46797,696
46798,678
46799,665
46800,662
46801,689
46802,714
46803,697
46804,658
46805,655
46806,692
46807,724
46808,711
46809,673
46810,662
46811,679
46812,671
46813,623
46814,602
46815,636
46816,665
46817,651
46818,688
46819,709
46820,717
46821,706
46822,680
46823,672
46824,690
46825,713
46826,720
46827,695
46828,675
46829,678
46830,671
46831,644
46832,636
46833,649
46834,653
46835,645
46836,653
46837,656
46838,631
46839,602
46840,617
46841,662
46842,681
46843,668
46844,639
46845,605
46846,602
46847,639
46848,666
46849,669
46850,701
46851,738
46852,738
46853,738
46854,738
46855,738
46856,714
46857,671
46858,665
46859,663
46860,651
46861,656
46862,668
46863,666
46864,660
46865,665
46866,666
46867,660
46868,720
46869,738
46870,738
46871,719
46872,688
46873,696
46874,712
46875,713
46876,719
46877,696
46878,655
46879,629
46880,623
46881,659
46882,710
46883,713
46884,701
46885,718
46886,734
46887,701
46888,632
46889,591
46890,616
46891,656
46892,660
46893,647
46894,634
46895,619
46896,623
46897,639
46898,631
46899,618
46900,643
46901,694
46902,717
46903,708
46904,691
46905,666
46906,654
46907,683
46908,713
46909,690
46910,663
46911,687
46912,719
46913,719
46914,696
46915,678
46916,682
46917,698
46918,718
46919,681
46920,640
46921,640
46922,645
46923,644
46924,636
46925,626
46926,638
46927,669
46928,704
46929,703
46930,653
46931,631
46932,643
46933,641
46934,633
46935,643
46936,671
46937,708
46938,735
46939,733
46940,702
46941,688
46942,705
46943,706
46944,693
46945,692
46946,690
46947,699
46948,699
46949,663
46950,641
46951,667
46952,695
46953,683
46954,648
46955,658
46956,709
46957,738
46958,738
46959,738
46960,669
46961,606
46962,581
46963,576
46964,590
46965,623
46966,660
46967,704
46968,683
46969,653
46970,634
46971,630
46972,630
46973,636
46974,645
46975,628
46976,603
46977,616
46978,671
46979,710
46980,695
46981,686
46982,723
46983,738
46984,725
46985,692
46986,688
46987,726
46988,738
46989,689
46990,651
46991,684
46992,726
46993,697
46994,628
46995,617
46996,678
46997,696
46998,635
46999,596
47000,624
47001,675
47002,689
47003,664
47004,653
47005,665
47006,654
47007,649
47008,665
47009,662
47010,654
47011,663
47012,675
47013,688
47014,676
47015,661
47016,696
47017,736
47018,726
47019,714
47020,684
47021,655
47022,665
47023,714
47024,738
47025,723
47026,714
47027,693
47028,672
47029,656
47030,636
47031,643
47032,689
47033,735
47034,738
47035,733
47036,705
47037,682
47038,663
