,vibration
21215,635
21216,642
21217,639
21218,605
21219,588
21220,620
21221,661
21222,654
21223,618
21224,629
21225,672
21226,682
21227,667
21228,670
21229,694
21230,702
21231,686
21232,696
21233,700
21234,690
21235,692
21236,706
21237,719
21238,718
21239,703
21240,693
21241,688
21242,680
21243,673
21244,630
21245,605
21246,629
21247,658
21248,679
21249,690
21250,693
21251,719
21252,738
21253,726
21254,673
21255,655
21256,689
21257,693
21258,657
21259,663
21260,682
21261,692
21262,696
21263,685
21264,664
21265,674
21266,698
21267,703
21268,699
21269,696
21270,686
21271,676
21272,672
21273,656
21274,660
21275,676
21276,676
21277,686
21278,713
21279,717
21280,704
21281,676
21282,646
21283,658
21284,687
21285,688
21286,684
21287,670
21288,642
21289,620
21290,617
21291,626
21292,641
21293,649
21294,652
21295,669
21296,687
21297,687
21298,689
21299,702
21300,704
21301,696
21302,700
21303,704
21304,674
21305,631
21306,629
21307,640
21308,726
21309,737
21310,738
21311,738
21312,730
21313,712
21314,682
21315,654
21316,656
21317,669
21318,643
21319,623
21320,636
21321,631
21322,602
21323,604
21324,651
21325,727
21326,738
21327,732
21328,702
21329,695
21330,687
21331,674
21332,667
21333,704
21334,738
21335,738
21336,700
21337,655
21338,663
21339,685
21340,665
21341,645
21342,670
21343,696
21344,697
21345,671
21346,633
21347,626
21348,674
21349,711
21350,700
21351,695
21352,686
21353,670
21354,678
21355,692
21356,706
21357,714
21358,732
21359,725
21360,714
21361,708
21362,692
21363,678
21364,684
21365,674
21366,644
21367,631
21368,606
21369,577
21370,592
21371,626
21372,654
21373,653
21374,646
21375,658
21376,667
21377,650
21378,631
21379,658
21380,709
21381,718
21382,687
21383,665
21384,692
21385,732
21386,727
21387,685
21388,675
21389,696
21390,716
21391,697
21392,658
21393,637
21394,646
21395,662
21396,669
21397,670
21398,658
21399,644
21400,654
21401,689
21402,712
21403,704
21404,699
21405,710
21406,708
21407,676
21408,628
21409,599
21410,625
21411,642
21412,648
21413,669
21414,677
21415,662
21416,653
21417,675
21418,694
21419,686
21420,680
21421,697
21422,704
21423,689
21424,670
21425,666
21426,685
21427,702
21428,702
21429,712
21430,729
21431,707
21432,674
21433,674
21434,686
21435,695
21436,699
21437,706
21438,706
21439,672
21440,608
21441,566
21442,587
21443,644
21444,686
21445,702
21446,699
21447,672
21448,632
21449,598
21450,594
21451,634
21452,716
21453,738
21454,738
21455,700
21456,640
21457,604
21458,612
21459,656
21460,679
21461,689
21462,689
21463,691
21464,678
21465,650
21466,643
21467,675
21468,738
21469,738
21470,738
21471,708
21472,647
21473,621
21474,621
21475,615
21476,635
21477,709
21478,734
21479,653
21480,564
21481,564
21482,603
21483,611
21484,634
21485,732
21486,738
21487,738
21488,644
21489,634
21490,692
21491,719
21492,716
21493,738
21494,738
21495,738
21496,650
21497,598
21498,638
21499,674
21500,673
21501,703
21502,738
21503,738
21504,682
21505,596
21506,599
21507,655
21508,738
21509,704
21510,639
21511,619
21512,675
21513,720
21514,710
21515,684
21516,678
21517,664
21518,623
21519,603
21520,650
21521,718
21522,738
21523,732
21524,688
21525,618
21526,589
21527,624
21528,678
21529,718
21530,738
21531,738
21532,738
21533,686
21534,644
21535,644
21536,657
21537,691
21538,733
21539,733
21540,676
21541,601
21542,569
21543,583
21544,602
21545,624
21546,674
21547,737
21548,738
21549,682
21550,645
21551,674
21552,725
21553,738
21554,738
21555,721
21556,708
21557,691
21558,733
21559,738
21560,713
21561,662
21562,636
21563,660
21564,687
21565,698
21566,733
21567,738
21568,716
21569,660
21570,666
21571,710
21572,738
21573,738
21574,738
21575,715
21576,689
21577,658
21578,607
21579,584
21580,599
21581,646
21582,714
21583,738
21584,696
21585,668
21586,690
21587,708
21588,703
21589,699
21590,714
21591,738
21592,738
21593,689
21594,644
21595,634
21596,646
21597,669
21598,697
21599,721
21600,709
21601,655
21602,618
21603,637
21604,662
21605,688
21606,738
21607,738
21608,603
21609,624
21610,644
21611,651
21612,654
21613,642
21614,629
21615,632
21616,656
21617,687
21618,699
21619,701
21620,711
21621,721
21622,702
21623,660
21624,641
21625,672
21626,728
21627,738
21628,738
21629,738
21630,706
21631,649
21632,622
21633,617
21634,634
21635,659
21636,681
21637,697
21638,678
21639,639
21640,621
21641,615
21642,624
21643,675
21644,735
21645,738
21646,738
21647,712
21648,664
21649,652
21650,648
21651,646
21652,675
21653,706
21654,677
21655,615
21656,589
21657,594
21658,681
21659,679
21660,695
21661,693
21662,705
21663,701
21664,669
21665,635
21666,581
21667,535
21668,542
21669,592
21670,640
21671,667
21672,668
21673,662
21674,653
21675,642
21676,649
21677,677
21678,702
21679,737
21680,738
21681,738
21682,738
21683,682
21684,640
21685,655
21686,669
21687,675
21688,692
21689,723
21690,731
21691,680
21692,614
21693,593
21694,601
21695,612
21696,648
21697,721
21698,738
21699,738
21700,664
21701,593
21702,588
21703,617
21704,665
21705,710
21706,738
21707,738
21708,637
21709,665
21710,703
21711,738
21712,738
21713,738
21714,676
21715,582
21716,569
21717,588
21718,620
21719,688
21720,738
21721,738
21722,711
21723,643
21724,597
21725,605
21726,639
21727,681
21728,738
21729,738
21730,738
21731,738
21732,645
21733,599
21734,602
21735,605
21736,642
21737,717
21738,738
21739,727
21740,646
21741,593
21742,611
21743,638
21744,645
21745,672
21746,724
21747,738
21748,718
21749,663
21750,622
21751,617
21752,640
21753,678
21754,707
21755,732
21756,738
21757,738
21758,687
21759,661
21760,660
21761,621
21762,575
21763,594
21764,677
21765,738
21766,738
21767,681
21768,647
21769,643
21770,617
21771,597
21772,624
21773,688
21774,738
21775,738
21776,708
21777,657
21778,636
21779,633
21780,642
21781,678
21782,727
21783,728
21784,678
21785,628
21786,611
21787,595
21788,583
21789,622
21790,707
21791,738
21792,738
21793,738
21794,714
21795,703
21796,676
21797,641
21798,656
21799,736
21800,738
21801,738
21802,667
21803,609
21804,569
21805,542
21806,573
21807,651
21808,553
21809,554
21810,623
21811,696
21812,693
21813,650
21814,653
21815,678
21816,668
21817,641
21818,659
21819,732
21820,738
21821,738
21822,687
21823,661
21824,667
21825,659
21826,653
21827,690
21828,738
21829,738
21830,719
21831,693
21832,673
21833,632
21834,591
21835,585
21836,633
21837,698
21838,713
21839,691
21840,652
21841,605
21842,597
21843,631
21844,651
21845,672
21846,719
21847,738
21848,725
21849,683
21850,639
21851,613
21852,620
21853,636
21854,661
21855,701
21856,706
21857,677
21858,652
21859,698
21860,709
21861,690
21862,699
21863,719
21864,711
21865,697
21866,687
21867,676
21868,690
21869,703
21870,694
21871,700
21872,696
21873,662
21874,654
21875,665
21876,664
21877,679
21878,687
21879,681
21880,669
21881,632
21882,603
21883,619
21884,656
21885,669
21886,669
21887,672
21888,684
21889,681
21890,658
21891,637
21892,660
21893,713
21894,738
21895,738
21896,738
21897,710
21898,661
21899,660
21900,680
21901,678
21902,658
21903,642
21904,652
21905,663
21906,651
21907,635
21908,625
21909,648
21910,638
21911,628
21912,665
21913,706
21914,695
21915,656
21916,640
21917,682
21918,721
21919,719
21920,712
21921,709
21922,701
21923,699
21924,714
21925,729
21926,699
21927,680
21928,718
21929,727
21930,675
21931,621
21932,629
21933,686
21934,709
21935,680
21936,672
21937,692
21938,692
21939,679
21940,676
21941,702
21942,717
21943,701
21944,685
21945,689
21946,699
21947,693
21948,671
21949,661
21950,672
21951,670
21952,643
21953,614
21954,615
21955,640
21956,651
21957,647
21958,690
21959,689
21960,664
21961,674
21962,691
21963,680
21964,651
21965,651
21966,683
21967,682
21968,650
21969,625
21970,608
21971,609
21972,621
21973,620
21974,621
21975,646
21976,699
21977,736
21978,725
21979,683
21980,665
21981,685
21982,706
21983,693
21984,659
21985,658
21986,697
21987,711
21988,685
21989,659
21990,664
21991,677
21992,667
21993,657
21994,669
21995,672
21996,653
21997,650
21998,680
21999,704
22000,682
22001,665
22002,688
22003,723
22004,712
22005,669
22006,655
22007,680
22008,641
22009,688
22010,711
22011,709
22012,689
22013,677
22014,701
22015,727
22016,707
22017,668
22018,650
22019,664
22020,666
22021,653
22022,661
22023,678
22024,682
22025,664
22026,639
22027,626
22028,617
22029,636
22030,680
22031,722
22032,726
22033,701
22034,696
22035,720
22036,724
22037,707
22038,690
22039,689
22040,712
22041,712
22042,681
22043,683
22044,725
22045,732
22046,680
22047,645
22048,668
22049,711
22050,705
22051,642
22052,610
22053,642
22054,675
22055,671
22056,665
22057,669
22058,687
22059,652
22060,628
22061,651
22062,683
22063,695
22064,674
22065,641
22066,629
22067,669
22068,717
22069,697
22070,654
22071,674
22072,714
22073,708
22074,680
22075,687
22076,724
22077,730
22078,683
22079,651
22080,675
22081,723
22082,738
22083,710
22084,638
22085,660
22086,714
22087,669
22088,598
22089,608
22090,653
22091,670
22092,663
22093,650
22094,669
22095,722
22096,734
22097,701
22098,662
22099,637
22100,673
22101,732
22102,733
22103,703
22104,668
22105,653
22106,684
22107,698
22108,603
22109,670
22110,738
22111,738
22112,689
22113,590
22114,591
22115,673
22116,690
22117,641
22118,641
22119,711
22120,738
22121,738
22122,688
22123,649
22124,673
22125,729
22126,729
22127,639
22128,599
22129,662
22130,716
22131,667
22132,588
22133,595
22134,662
22135,691
22136,665
22137,608
22138,591
22139,646
22140,699
22141,710
22142,684
22143,658
22144,670
22145,712
22146,738
22147,710
22148,656
22149,641
22150,710
22151,738
22152,729
22153,653
22154,646
22155,703
22156,725
22157,699
22158,738
22159,713
22160,645
22161,599
22162,629
22163,719
22164,738
22165,677
22166,630
22167,678
22168,713
22169,669
22170,623
22171,653
22172,717
22173,727
22174,691
22175,647
22176,638
22177,668
22178,703
22179,715
22180,677
22181,640
22182,644
22183,664
22184,671
22185,646
22186,621
22187,630
22188,692
22189,738
22190,738
22191,694
22192,693
22193,724
22194,738
22195,722
22196,704
22197,729
22198,738
22199,686
22200,627
22201,640
22202,678
22203,676
22204,652
22205,638
22206,645
22207,662
22208,626
22209,644
22210,663
22211,664
22212,668
22213,681
22214,681
22215,684
22216,674
22217,655
22218,663
22219,701
22220,719
22221,678
22222,642
22223,663
22224,708
22225,704
22226,654
22227,629
22228,667
22229,723
22230,712
22231,638
22232,581
22233,603
22234,661
22235,662
22236,643
22237,683
22238,736
22239,738
22240,724
22241,692
22242,663
22243,688
22244,738
22245,738
22246,690
22247,632
22248,671
22249,686
22250,621
22251,576
22252,609
22253,652
22254,665
22255,663
22256,644
22257,646
22258,650
22259,643
22260,675
22261,701
22262,675
22263,649
22264,676
22265,703
22266,696
22267,688
22268,695
22269,687
22270,677
22271,687
22272,665
22273,631
22274,648
22275,665
22276,668
22277,678
22278,672
22279,673
22280,689
22281,704
22282,724
22283,692
22284,646
22285,670
22286,669
22287,629
22288,654
22289,717
22290,735
22291,707
22292,683
22293,698
22294,722
22295,708
22296,679
22297,671
22298,682
22299,688
22300,673
22301,635
22302,616
22303,650
22304,672
22305,636
22306,613
22307,662
22308,722
22309,714
22310,708
22311,738
22312,738
22313,706
22314,665
22315,675
22316,660
22317,641
22318,656
22319,650
22320,613
22321,612
22322,645
22323,644
22324,606
22325,616
22326,661
22327,684
22328,696
22329,698
22330,696
22331,713
22332,738
22333,738
22334,726
22335,683
22336,699
22337,716
22338,674
22339,641
22340,653
22341,651
22342,635
22343,640
22344,646
22345,644
22346,655
22347,666
22348,666
22349,670
22350,665
22351,660
22352,671
22353,693
22354,722
22355,705
22356,659
22357,675
22358,677
22359,663
22360,693
22361,689
22362,616
22363,587
22364,655
22365,700
22366,660
22367,645
22368,688
22369,682
22370,634
22371,630
22372,674
22373,712
22374,727
22375,692
22376,639
22377,648
22378,703
22379,710
22380,690
22381,693
22382,705
22383,686
22384,636
22385,589
22386,576
22387,591
22388,604
22389,616
22390,629
22391,636
22392,652
22393,684
22394,699
22395,683
22396,696
22397,715
22398,730
22399,738
22400,738
22401,703
22402,661
22403,668
22404,700
22405,718
22406,720
22407,723
22408,720
22409,695
22410,702
22411,705
22412,680
22413,674
22414,690
22415,682
22416,648
22417,611
22418,599
22419,614
22420,635
22421,637
22422,632
22423,639
22424,674
22425,701
22426,675
22427,649
22428,694
22429,738
22430,738
22431,689
22432,698
22433,738
22434,738
22435,708
22436,708
22437,710
22438,696
22439,680
22440,654
22441,624
22442,632
22443,653
22444,655
22445,650
22446,667
22447,706
22448,719
22449,688
22450,645
22451,639
22452,663
22453,703
22454,715
22455,706
22456,692
22457,689
22458,632
22459,643
22460,651
22461,639
22462,624
22463,628
22464,642
22465,649
22466,631
22467,619
22468,650
22469,694
22470,714
22471,713
22472,710
22473,724
22474,738
22475,724
22476,682
22477,657
22478,676
22479,688
22480,683
22481,682
22482,689
22483,713
22484,720
22485,686
22486,659
22487,662
22488,682
22489,687
22490,685
22491,696
22492,704
22493,699
22494,675
22495,646
22496,649
22497,678
22498,689
22499,674
22500,670
22501,687
22502,699
22503,683
22504,658
22505,654
22506,664
22507,658
22508,646
22509,615
22510,594
22511,593
22512,622
22513,659
22514,681
22515,698
22516,727
22517,738
22518,710
22519,675
22520,663
22521,668
22522,675
22523,680
22524,689
22525,703
22526,728
22527,727
22528,700
22529,675
22530,653
22531,646
22532,640
22533,613
22534,600
22535,622
22536,644
22537,651
22538,647
22539,632
22540,639
22541,663
22542,663
22543,649
22544,652
22545,673
22546,693
22547,699
22548,686
22549,674
22550,681
22551,700
22552,705
22553,688
22554,682
22555,698
22556,719
22557,728
22558,736
22559,738
22560,722
22561,689
22562,673
22563,677
22564,677
22565,645
22566,634
22567,675
22568,705
22569,691
22570,673
22571,665
22572,671
22573,688
22574,688
22575,673
22576,669
22577,668
22578,657
22579,649
22580,641
22581,625
22582,614
22583,616
22584,620
22585,618
22586,625
22587,655
22588,696
22589,735
22590,738
22591,738
22592,738
22593,738
22594,738
22595,738
22596,711
22597,694
22598,682
22599,685
22600,676
22601,642
22602,645
22603,692
22604,720
22605,718
22606,695
22607,662
22608,713
22609,735
22610,721
22611,690
22612,672
22613,674
22614,670
22615,639
22616,610
22617,616
22618,654
22619,678
22620,664
22621,643
22622,649
22623,669
22624,668
22625,639
22626,624
22627,642
22628,665
22629,673
22630,662
22631,644
22632,658
22633,695
22634,716
22635,723
22636,723
22637,712
22638,724
22639,738
22640,717
22641,676
22642,676
22643,698
22644,700
22645,677
22646,652
22647,651
22648,674
22649,679
22650,647
22651,614
22652,621
22653,644
22654,642
22655,622
22656,611
22657,626
22658,688
22659,696
22660,691
22661,688
22662,700
22663,713
22664,703
22665,693
22666,711
22667,716
22668,698
22669,677
22670,652
22671,638
22672,638
22673,629
22674,620
22675,619
22676,616
22677,621
22678,629
22679,630
22680,651
22681,674
22682,684
22683,693
22684,699
22685,707
22686,711
22687,712
22688,707
22689,705
22690,713
22691,708
22692,693
22693,701
22694,719
22695,714
22696,698
22697,677
22698,657
22699,650
22700,641
22701,634
22702,638
22703,657
22704,673
22705,669
22706,655
22707,649
22708,697
22709,711
22710,715
22711,716
22712,714
22713,709
22714,676
22715,634
22716,625
22717,651
22718,672
22719,684
22720,704
22721,722
22722,731
22723,719
22724,687
22725,677
22726,681
22727,669
22728,644
22729,623
22730,617
22731,621
22732,615
22733,605
22734,611
22735,632
22736,652
22737,672
22738,686
22739,690
22740,706
22741,738
22742,738
22743,738
22744,724
22745,714
22746,730
22747,738
22748,715
22749,681
22750,680
22751,692
22752,685
22753,661
22754,649
22755,658
22756,668
22757,666
22758,650
22759,648
22760,660
22761,688
22762,687
22763,655
22764,645
22765,678
22766,719
22767,727
22768,705
22769,686
22770,683
22771,678
22772,646
22773,618
22774,623
22775,659
22776,700
22777,721
22778,709
22779,696
22780,719
22781,738
22782,738
22783,691
22784,697
22785,724
22786,716
22787,681
22788,650
22789,642
22790,651
22791,647
22792,630
22793,631
22794,649
22795,652
22796,645
22797,646
22798,653
22799,669
22800,675
22801,664
22802,652
22803,659
22804,690
22805,719
22806,733
22807,719
22808,638
22809,670
22810,708
22811,726
22812,714
22813,690
22814,686
22815,709
22816,735
22817,719
22818,682
22819,669
22820,685
22821,689
22822,660
22823,635
22824,648
22825,682
22826,705
22827,701
22828,687
22829,706
22830,731
22831,719
22832,687
22833,670
22834,675
22835,684
22836,674
22837,639
22838,625
22839,657
22840,687
22841,687
22842,668
22843,656
22844,671
22845,697
22846,693
22847,649
22848,622
22849,650
22850,684
22851,673
22852,633
22853,636
22854,689
22855,721
22856,704
22857,685
22858,669
22859,648
22860,629
22861,650
22862,700
22863,733
22864,738
22865,734
22866,729
22867,738
22868,738
22869,715
22870,663
22871,648
22872,670
22873,683
22874,670
22875,657
22876,657
22877,669
22878,684
22879,679
22880,655
22881,651
22882,664
22883,673
22884,671
22885,658
22886,634
22887,635
22888,665
22889,693
22890,698
22891,688
22892,692
22893,706
22894,710
22895,705
22896,684
22897,658
22898,665
22899,699
22900,699
22901,659
22902,641
22903,658
22904,686
22905,696
22906,678
22907,673
22908,599
22909,620
22910,640
22911,652
22912,659
22913,672
22914,680
22915,683
